,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22018,201144,0021801144,"MAR 30, 2019",MEM @ PHX,W,38,10,19,0.526,2,6,0.333,11,14,0.786,0,4,4,5,2,0,1,3,33,20,1
1,22018,201144,0021801118,"MAR 27, 2019",MEM vs. GSW,L,32,6,14,0.429,2,7,0.286,8,10,0.8,0,1,1,8,0,0,1,0,22,-24,1
2,22018,201144,0021801091,"MAR 23, 2019",MEM vs. MIN,L,35,7,17,0.412,2,6,0.333,7,8,0.875,0,3,3,3,2,0,3,0,23,-6,1
3,22018,201144,0021801070,"MAR 20, 2019",MEM vs. HOU,W,42,12,23,0.522,6,9,0.667,5,5,1.0,0,5,5,8,0,0,1,2,35,3,1
4,22018,201144,0021801035,"MAR 16, 2019",MEM @ WAS,L,34,8,15,0.533,3,7,0.429,9,11,0.818,0,3,3,12,0,0,1,3,28,1,1
5,22018,201144,0021801016,"MAR 13, 2019",MEM @ ATL,L,26,6,14,0.429,1,6,0.167,7,8,0.875,1,3,4,7,1,0,1,2,20,-21,1
6,22018,201144,0021800996,"MAR 10, 2019",MEM vs. ORL,W,35,8,18,0.444,1,4,0.25,9,10,0.9,0,5,5,8,1,0,0,2,26,18,1
7,22018,201144,0021800982,"MAR 08, 2019",MEM vs. UTA,W,32,11,18,0.611,3,7,0.429,3,3,1.0,0,3,3,11,2,0,3,1,28,8,1
8,22018,201144,0021800962,"MAR 05, 2019",MEM vs. POR,W,35,12,18,0.667,6,7,0.857,10,15,0.667,1,3,4,4,1,0,1,4,40,15,1
9,22018,201144,0021800939,"MAR 02, 2019",MEM @ DAL,W,23,3,10,0.3,1,3,0.333,5,5,1.0,0,1,1,2,0,0,1,4,12,1,1
10,22018,201144,0021800916,"FEB 27, 2019",MEM vs. CHI,L,35,7,21,0.333,3,7,0.429,4,4,1.0,0,4,4,6,2,2,4,5,21,1,1
